50k,20151015042428,192.168.33.11,58611,192.168.33.10,5001,3,0.0-30.3,189630,49999
50k,20151015042428,192.168.33.10,5001,192.168.33.11,58611,3,0.0-30.4,189630,49948,34.124,0,129,0.000,0
1m,20151015042500,192.168.33.11,35950,192.168.33.10,5001,3,0.0-30.0,3752910,999993
1m,20151015042500,192.168.33.10,5001,192.168.33.11,35950,3,0.0-29.9,3749970,1001918,42.808,3,2553,0.118,1444
5m,20151015042531,192.168.33.11,50685,192.168.33.10,5001,3,0.0-30.0,18752790,4999972
5m,20151015042531,192.168.33.10,5001,192.168.33.11,50685,3,0.0-29.9,18739560,5007343,30.338,10,12757,0.078,11067
10m,20151015042602,192.168.33.11,42000,192.168.33.10,5001,3,0.0-30.0,37502640,9999951
10m,20151015042602,192.168.33.10,5001,192.168.33.11,42000,3,0.0-30.0,37476180,10006338,29.932,15,25508,0.059,23478
50m,20151015042633,192.168.33.11,47137,192.168.33.10,5001,3,0.0-30.0,187661670,50042406
50m,20151015042633,192.168.33.10,5001,192.168.33.11,47137,3,0.0-30.0,187657260,49988964,14.563,2,127659,0.002,125067
50k,20151015043337,192.168.33.11,47593,192.168.33.10,5001,3,0.0-30.3,189630,49999
50k,20151015043337,192.168.33.10,5001,192.168.33.11,47593,3,0.0-30.3,189630,50096,34.696,0,129,0.000,0
1m,20151015043408,192.168.33.11,50760,192.168.33.10,5001,3,0.0-30.0,3752910,999995
1m,20151015043408,192.168.33.10,5001,192.168.33.11,50760,3,0.0-30.0,3748500,999059,33.446,3,2553,0.118,1424
5m,20151015043439,192.168.33.11,51674,192.168.33.10,5001,3,0.0-30.0,18752790,4999967
5m,20151015043439,192.168.33.10,5001,192.168.33.11,51674,3,0.0-30.0,18746910,5002520,30.868,4,12756,0.031,10990
10m,20151015043510,192.168.33.11,34617,192.168.33.10,5001,3,0.0-30.0,37502640,9999952
10m,20151015043510,192.168.33.10,5001,192.168.33.11,34617,3,0.0-30.0,37474710,10005157,29.733,17,25509,0.067,23446
50m,20151015043541,192.168.33.11,46723,192.168.33.10,5001,3,0.0-30.0,187661670,50042444
50m,20151015043541,192.168.33.10,5001,192.168.33.11,46723,3,0.0-30.0,187366200,50039447,29.881,188,127647,0.147,124879
50k,20151015044124,192.168.33.11,48599,192.168.33.10,5001,3,0.0-30.3,189630,49999
50k,20151015044124,192.168.33.10,5001,192.168.33.11,48599,3,0.0-30.3,189630,50015,25.845,0,129,0.000,0
1m,20151015044155,192.168.33.11,56502,192.168.33.10,5001,3,0.0-30.0,3752910,999994
1m,20151015044155,192.168.33.10,5001,192.168.33.11,56502,3,0.0-29.9,3749970,1001950,30.370,3,2553,0.118,1453
5m,20151015044226,192.168.33.11,37028,192.168.33.10,5001,3,0.0-30.0,18752790,4999970
5m,20151015044226,192.168.33.10,5001,192.168.33.11,37028,3,0.0-30.0,18743970,5000200,27.330,5,12755,0.039,10998
10m,20151015044257,192.168.33.11,53320,192.168.33.10,5001,3,0.0-30.0,37502640,9999971
